"access_restricted","site__001","site__002","original_format__-","contributor__001","contributor__002","contributor__003","id","partof__001","partof__002","partof__003","partof__004","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","index","group__001","group__002","group__003","title","segments__url","segments__count","segments__link","online_format__-","location__001","location__002","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","extract_timestamp","date","shelf_id","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","performingarts","","notated music","griffen, john","","","http://www.loc.gov/item/ihas.200033423/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","198","ihas/mets","performingarts","","Our ball team","https://www.loc.gov/resource/ihas.200033423.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033423.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033423","","","https://www.loc.gov/item/ihas.200033423/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033423/0001.tif/202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033423/0001.tif/202#h=260&w=202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033423/0001.tif/1621#h=2084&w=1621","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033423/0001.tif/3242#h=4168&w=3242","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033423/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033423/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033423","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033423))","http://www.loc.gov/item/ihas.200033423/","http://www.loc.gov/resource/ihas.200033423.0/","http://www.loc.gov/item/ihas.200033423","http://www.loc.gov/resource/ihas.200033423","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033423))","","",""
"False","performingarts","","notated music","franklin, j.","","","http://www.loc.gov/item/ihas.200033424/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","199","ihas/mets","performingarts","","Our champion's march","https://www.loc.gov/resource/ihas.200033424.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033424.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033424","","","https://www.loc.gov/item/ihas.200033424/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033424/0001.tif/203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033424/0001.tif/203#h=262&w=203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033424/0001.tif/1627#h=2103&w=1627","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033424/0001.tif/3254#h=4207&w=3254","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033424/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033424/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033424","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033424))","http://www.loc.gov/item/ihas.200033424/","http://www.loc.gov/resource/ihas.200033424.0/","http://www.loc.gov/item/ihas.200033424","http://www.loc.gov/resource/ihas.200033424","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033424))","","",""
"False","performingarts","","notated music","elliott, walter","","","http://www.loc.gov/item/ihas.200033425/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","200","ihas/mets","performingarts","","Our national game","https://www.loc.gov/resource/ihas.200033425.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033425.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033425","","","https://www.loc.gov/item/ihas.200033425/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033425/0001.tif/200","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033425/0001.tif/200#h=259&w=200","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033425/0001.tif/1607#h=2079&w=1607","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033425/0001.tif/3215#h=4158&w=3215","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033425/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033425/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033425","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033425))","http://www.loc.gov/item/ihas.200033425/","http://www.loc.gov/resource/ihas.200033425.0/","http://www.loc.gov/item/ihas.200033425","http://www.loc.gov/resource/ihas.200033425","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033425))","","",""
"False","performingarts","","notated music","stults, r. m.","","","http://www.loc.gov/item/ihas.200033426/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","201","ihas/mets","performingarts","","Our Orioles","https://www.loc.gov/resource/ihas.200033426.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033426.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033426","","","https://www.loc.gov/item/ihas.200033426/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033426/0001.tif/208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033426/0001.tif/208#h=265&w=208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033426/0001.tif/1664#h=2122&w=1664","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033426/0001.tif/3328#h=4245&w=3328","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033426/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033426/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033426","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033426))","http://www.loc.gov/item/ihas.200033426/","http://www.loc.gov/resource/ihas.200033426.0/","http://www.loc.gov/item/ihas.200033426","http://www.loc.gov/resource/ihas.200033426","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033426))","","",""
"False","performingarts","","notated music","chattaway, thurland","","","http://www.loc.gov/item/ihas.200033427/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","202","ihas/mets","performingarts","","Pals, good old pals","https://www.loc.gov/resource/ihas.200033427.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033427.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033427","","","https://www.loc.gov/item/ihas.200033427/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033427/0001.tif/201","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033427/0001.tif/201#h=262&w=201","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033427/0001.tif/1609#h=2100&w=1609","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033427/0001.tif/3219#h=4200&w=3219","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033427/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033427/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033427","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033427))","http://www.loc.gov/item/ihas.200033427/","http://www.loc.gov/resource/ihas.200033427.0/","http://www.loc.gov/item/ihas.200033427","http://www.loc.gov/resource/ihas.200033427","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033427))","","",""
"False","performingarts","","notated music","wenrich, percy","","","http://www.loc.gov/item/ihas.200033428/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","203","ihas/mets","performingarts","","Pennant rag","https://www.loc.gov/resource/ihas.200033428.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033428.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033428","","","https://www.loc.gov/item/ihas.200033428/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033428/0001.tif/203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033428/0001.tif/203#h=263&w=203","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033428/0001.tif/1629#h=2104&w=1629","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033428/0001.tif/3259#h=4208&w=3259","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033428/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033428/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033428","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033428))","http://www.loc.gov/item/ihas.200033428/","http://www.loc.gov/resource/ihas.200033428.0/","http://www.loc.gov/item/ihas.200033428","http://www.loc.gov/resource/ihas.200033428","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033428))","","",""
"False","performingarts","","notated music","parker, hal","","","http://www.loc.gov/item/ihas.200033429/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","204","ihas/mets","performingarts","","Play Ball! Pray All! There's a man named Holy Moses coming to our town","https://www.loc.gov/resource/ihas.200033429.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033429.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 9 x 12 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033429","","","https://www.loc.gov/item/ihas.200033429/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033429/0001.tif/175","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033429/0001.tif/175#h=224&w=175","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033429/0001.tif/1404#h=1793&w=1404","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033429/0001.tif/2809#h=3586&w=2809","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033429/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033429/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033429","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033429))","http://www.loc.gov/item/ihas.200033429/","http://www.loc.gov/resource/ihas.200033429.0/","http://www.loc.gov/item/ihas.200033429","http://www.loc.gov/resource/ihas.200033429","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033429))","","",""
"False","performingarts","","notated music","casey, henry e.","barrett, martin","","http://www.loc.gov/item/ihas.200033431/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","205","ihas/mets","performingarts","","The  Red Sox speed boys","https://www.loc.gov/resource/ihas.200033431.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033431.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033431","","","https://www.loc.gov/item/ihas.200033431/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033431/0001.tif/211","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033431/0001.tif/211#h=268&w=211","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033431/0001.tif/1690#h=2148&w=1690","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033431/0001.tif/3381#h=4296&w=3381","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033431/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033431/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033431","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033431))","http://www.loc.gov/item/ihas.200033431/","http://www.loc.gov/resource/ihas.200033431.0/","http://www.loc.gov/item/ihas.200033431","http://www.loc.gov/resource/ihas.200033431","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033431))","","",""
"False","performingarts","","notated music","austin, hettie shirley","","","http://www.loc.gov/item/ihas.200033432/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","206","ihas/mets","performingarts","","Red stocking schottisch","https://www.loc.gov/resource/ihas.200033432.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033432.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033432","","","https://www.loc.gov/item/ihas.200033432/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033432/0001.tif/199","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033432/0001.tif/199#h=261&w=199","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033432/0001.tif/1594#h=2094&w=1594","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033432/0001.tif/3189#h=4189&w=3189","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033432/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033432/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033432","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033432))","http://www.loc.gov/item/ihas.200033432/","http://www.loc.gov/resource/ihas.200033432.0/","http://www.loc.gov/item/ihas.200033432","http://www.loc.gov/resource/ihas.200033432","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033432))","","",""
"False","performingarts","","notated music","moriarity, george","brown, al. w.","walsh, j. brandon","http://www.loc.gov/item/ihas.200033433/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","207","ihas/mets","performingarts","","Remember me to my old gal","https://www.loc.gov/resource/ihas.200033433.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033433.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 9 x 13 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:51.119Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033433","","","https://www.loc.gov/item/ihas.200033433/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033433/0001.tif/195","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033433/0001.tif/195#h=257&w=195","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033433/0001.tif/1563#h=2062&w=1563","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033433/0001.tif/3127#h=4124&w=3127","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033433/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033433/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033433","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033433))","http://www.loc.gov/item/ihas.200033433/","http://www.loc.gov/resource/ihas.200033433.0/","http://www.loc.gov/item/ihas.200033433","http://www.loc.gov/resource/ihas.200033433","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033433))","","",""
