"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676477/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","devlin, art (team member)","new york giants","new york","national league","third baseman","baseball cards","relief prints","color","","","","","","689","bbc","catalog","baseball-cards","","[Art Devlin, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","","LOT 13163-18, no. 108 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676477/","False","//cdn.loc.gov/service/pnp/bbc/0700/0770/0777f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0770/0777f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0770/0777ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0770/0777fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0700/0770/0777fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008676477/","http://hdl.loc.gov/loc.pnp/bbc.0777b","http://www.loc.gov/item/2008676477/","http://www.loc.gov/pictures/item/2008676477/","http://hdl.loc.gov/loc.pnp/bbc.0777f","http://www.loc.gov/resource/bbc.0777f/","http://www.loc.gov/resource/bbc.0777b/","http://lccn.loc.gov/2008676477","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676478/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","devore, josh (team member)","new york giants","new york","national league","left fielder","baseball cards","relief prints","color","","","","","","690","bbc","catalog","baseball-cards","","[Josh Devore, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","","LOT 13163-18, no. 109 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676478/","False","//cdn.loc.gov/service/pnp/bbc/0700/0770/0778f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0770/0778f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0700/0770/0778ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0700/0770/0778fr.jpg#h=640&w=365","//cdn.loc.gov/service/pnp/bbc/0700/0770/0778fv.jpg#h=1024&w=585","http://www.loc.gov/pictures/collection/bbc/item/2008676478/","http://hdl.loc.gov/loc.pnp/bbc.0778b","http://www.loc.gov/item/2008676478/","http://www.loc.gov/pictures/item/2008676478/","http://hdl.loc.gov/loc.pnp/bbc.0778f","http://www.loc.gov/resource/bbc.0778f/","http://www.loc.gov/resource/bbc.0778b/","http://lccn.loc.gov/2008676478","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675236/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mattern, al (team member)","boston doves","boston","national league","pitcher","boston rustlers","baseball cards","relief prints","color","","","","","691","bbc","catalog","baseball-cards","","[Al Mattern, Boston Doves/Boston Rustlers, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","","LOT 13163-18, no. 11 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675236/","False","//cdn.loc.gov/service/pnp/bbc/0600/0680/0680f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0680/0680f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0600/0680/0680ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0600/0680/0680fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0600/0680/0680fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008675236/","http://hdl.loc.gov/loc.pnp/bbc.0680b","http://www.loc.gov/item/2008675236/","http://www.loc.gov/pictures/item/2008675236/","http://hdl.loc.gov/loc.pnp/bbc.0680f","http://www.loc.gov/resource/bbc.0680f/","http://www.loc.gov/resource/bbc.0680b/","http://lccn.loc.gov/2008675236","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676479/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","donlin, mike (team member)","new york giants","new york","national league","outfielder","baseball cards","relief prints","color","","","","","","692","bbc","catalog","baseball-cards","","[Mike Donlin, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","","LOT 13163-18, no. 110 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676479/","False","//cdn.loc.gov/service/pnp/bbc/0700/0770/0779f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0770/0779f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0770/0779ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0770/0779fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0700/0770/0779fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008676479/","http://hdl.loc.gov/loc.pnp/bbc.0779b","http://www.loc.gov/item/2008676479/","http://www.loc.gov/pictures/item/2008676479/","http://hdl.loc.gov/loc.pnp/bbc.0779f","http://www.loc.gov/resource/bbc.0779f/","http://www.loc.gov/resource/bbc.0779b/","http://lccn.loc.gov/2008676479","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676480/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","donlin, mike (team member)","new york giants","new york","national league","outfielder","baseball cards","relief prints","color","","","","","","693","bbc","catalog","baseball-cards","","[Mike Donlin, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 111 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676480/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0780f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0780f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0780/0780ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0780/0780fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0700/0780/0780fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2008676480/","http://hdl.loc.gov/loc.pnp/bbc.0780b","http://www.loc.gov/item/2008676480/","http://www.loc.gov/pictures/item/2008676480/","http://hdl.loc.gov/loc.pnp/bbc.0780f","http://www.loc.gov/resource/bbc.0780f/","http://www.loc.gov/resource/bbc.0780b/","http://lccn.loc.gov/2008676480","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676481/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","donlin, mike (team member)","new york giants","new york","national league","outfielder","baseball cards","relief prints","color","","","","","","694","bbc","catalog","baseball-cards","","[Mike Donlin, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 112 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676481/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0781f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0781ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0700/0780/0781f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0700/0780/0781fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/0700/0780/0781fv.jpg#h=1024&w=591","http://www.loc.gov/pictures/collection/bbc/item/2008676481/","http://hdl.loc.gov/loc.pnp/bbc.0781b","http://www.loc.gov/item/2008676481/","http://www.loc.gov/pictures/item/2008676481/","http://hdl.loc.gov/loc.pnp/bbc.0781f","http://www.loc.gov/resource/bbc.0781f/","http://www.loc.gov/resource/bbc.0781b/","http://lccn.loc.gov/2008676481","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676482/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","doyle, larry (team member)","new york giants","new york","national league","second baseman","baseball cards","relief prints","color","","","","","","695","bbc","catalog","baseball-cards","","[Larry Doyle, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 113 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676482/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0782f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0782f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0782ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0782fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0700/0780/0782fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676482/","http://hdl.loc.gov/loc.pnp/bbc.0782b","http://www.loc.gov/item/2008676482/","http://www.loc.gov/pictures/item/2008676482/","http://hdl.loc.gov/loc.pnp/bbc.0782f","http://www.loc.gov/resource/bbc.0782f/","http://www.loc.gov/resource/bbc.0782b/","http://lccn.loc.gov/2008676482","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676483/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","doyle, larry (team member)","new york giants","new york","national league","second baseman","baseball cards","relief prints","color","","","","","","696","bbc","catalog","baseball-cards","","[Larry Doyle, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 114 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676483/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0783f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0783f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0780/0783ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0780/0783fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/0700/0780/0783fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2008676483/","http://hdl.loc.gov/loc.pnp/bbc.0783b","http://www.loc.gov/item/2008676483/","http://www.loc.gov/pictures/item/2008676483/","http://hdl.loc.gov/loc.pnp/bbc.0783f","http://www.loc.gov/resource/bbc.0783f/","http://www.loc.gov/resource/bbc.0783b/","http://lccn.loc.gov/2008676483","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676484/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","doyle, larry (team member)","new york giants","new york","national league","second baseman","baseball cards","relief prints","color","","","","","","697","bbc","catalog","baseball-cards","","[Larry Doyle, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 115 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676484/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0784f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0784f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0780/0784ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0780/0784fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0700/0780/0784fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008676484/","http://hdl.loc.gov/loc.pnp/bbc.0784b","http://www.loc.gov/item/2008676484/","http://www.loc.gov/pictures/item/2008676484/","http://hdl.loc.gov/loc.pnp/bbc.0784f","http://www.loc.gov/resource/bbc.0784f/","http://www.loc.gov/resource/bbc.0784b/","http://lccn.loc.gov/2008676484","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676485/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","doyle, slow joe (team member)","new york highlanders","new york","american league","pitcher","baseball cards","relief prints","color","","","","","","698","bbc","catalog","baseball-cards","main-catalog","[Slow Joe Doyle, New York Highlanders, baseball card portrait]","image","","","http://www.loc.gov/item/15146781","image/gif","image/jpg","image/tif","","True","1 print : relief with halftone, color.","2018-05-05T13:30:10.739Z","pictures","catalog","2018-05-05T13:29:38.778Z","1909","http://www.loc.gov/item/15146781","LOT 13163-18, no. 116 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676485/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0785f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0785ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0785fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/0700/0780/0785fv.jpg#h=1024&w=565","","http://www.loc.gov/pictures/collection/bbc/item/2008676485/","http://hdl.loc.gov/loc.pnp/bbc.0785b","http://www.loc.gov/item/2008676485/","http://www.loc.gov/pictures/item/2008676485/","http://hdl.loc.gov/loc.pnp/bbc.0785f","http://www.loc.gov/resource/bbc.0785f/","http://www.loc.gov/resource/bbc.0785b/","http://lccn.loc.gov/2008676485","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676486/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","durham, bull (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","","699","bbc","catalog","baseball-cards","","[Bull Durham, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 117 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676486/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0786f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0786f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0786ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0786fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0700/0780/0786fv.jpg#h=1024&w=566","http://www.loc.gov/pictures/collection/bbc/item/2008676486/","http://hdl.loc.gov/loc.pnp/bbc.0786b","http://www.loc.gov/item/2008676486/","http://www.loc.gov/pictures/item/2008676486/","http://hdl.loc.gov/loc.pnp/bbc.0786f","http://www.loc.gov/resource/bbc.0786f/","http://www.loc.gov/resource/bbc.0786b/","http://lccn.loc.gov/2008676486","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676487/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","fletcher, art (team member)","new york giants","new york","national league","shortstop","baseball cards","relief prints","color","","","","","","700","bbc","catalog","baseball-cards","","[Art Fletcher, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 118 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676487/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0787f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0787ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0780/0787f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0780/0787fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0700/0780/0787fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676487/","http://hdl.loc.gov/loc.pnp/bbc.0787b","http://www.loc.gov/item/2008676487/","http://www.loc.gov/pictures/item/2008676487/","http://hdl.loc.gov/loc.pnp/bbc.0787f","http://www.loc.gov/resource/bbc.0787f/","http://www.loc.gov/resource/bbc.0787b/","http://lccn.loc.gov/2008676487","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676488/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","herzog, buck (team member)","new york giants","new york","national league","outfielder","baseball cards","relief prints","color","","","","","","701","bbc","catalog","baseball-cards","","[Buck Herzog, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 119 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676488/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0788f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0788ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0788f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0780/0788fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0700/0780/0788fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676488/","http://hdl.loc.gov/loc.pnp/bbc.0788b","http://www.loc.gov/item/2008676488/","http://www.loc.gov/pictures/item/2008676488/","http://hdl.loc.gov/loc.pnp/bbc.0788f","http://www.loc.gov/resource/bbc.0788f/","http://www.loc.gov/resource/bbc.0788b/","http://lccn.loc.gov/2008676488","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675237/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ritchey, claude (team member)","boston doves","boston","national league","second baseman","baseball cards","relief prints","color","","","","","","702","bbc","catalog","baseball-cards","","[Claude Ritchey, Boston Doves, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","","LOT 13163-18, no. 12 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675237/","False","//cdn.loc.gov/service/pnp/bbc/0600/0680/0681f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0680/0681f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0680/0681ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0680/0681fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0600/0680/0681fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008675237/","http://hdl.loc.gov/loc.pnp/bbc.0681b","http://www.loc.gov/item/2008675237/","http://www.loc.gov/pictures/item/2008675237/","http://hdl.loc.gov/loc.pnp/bbc.0681f","http://www.loc.gov/resource/bbc.0681f/","http://www.loc.gov/resource/bbc.0681b/","http://lccn.loc.gov/2008675237","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676489/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","latham, arlie (team member)","new york giants","new york","national league","second baseman","baseball cards","relief prints","color","","","","","","703","bbc","catalog","baseball-cards","","[Arlie Latham, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 120 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676489/","False","//cdn.loc.gov/service/pnp/bbc/0700/0780/0789f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0780/0789f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0789ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0780/0789fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0700/0780/0789fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676489/","http://hdl.loc.gov/loc.pnp/bbc.0789b","http://www.loc.gov/item/2008676489/","http://www.loc.gov/pictures/item/2008676489/","http://hdl.loc.gov/loc.pnp/bbc.0789f","http://www.loc.gov/resource/bbc.0789f/","http://www.loc.gov/resource/bbc.0789b/","http://lccn.loc.gov/2008676489","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676490/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","marquard, rube (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","","704","bbc","catalog","baseball-cards","","[Rube Marquard, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 121 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676490/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0790f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0790f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0790/0790ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0790/0790fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0700/0790/0790fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676490/","http://hdl.loc.gov/loc.pnp/bbc.0790b","http://www.loc.gov/item/2008676490/","http://www.loc.gov/pictures/item/2008676490/","http://hdl.loc.gov/loc.pnp/bbc.0790f","http://www.loc.gov/resource/bbc.0790f/","http://www.loc.gov/resource/bbc.0790b/","http://lccn.loc.gov/2008676490","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676491/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","marquard, rube (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","","705","bbc","catalog","baseball-cards","","[Rube Marquard, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 122 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676491/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0791f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0791f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0791ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0791fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0700/0790/0791fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008676491/","http://hdl.loc.gov/loc.pnp/bbc.0791b","http://www.loc.gov/item/2008676491/","http://www.loc.gov/pictures/item/2008676491/","http://hdl.loc.gov/loc.pnp/bbc.0791f","http://www.loc.gov/resource/bbc.0791f/","http://www.loc.gov/resource/bbc.0791b/","http://lccn.loc.gov/2008676491","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676492/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","marquard, rube (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","","706","bbc","catalog","baseball-cards","","[Rube Marquard, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","","LOT 13163-18, no. 123 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676492/","False","//cdn.loc.gov/service/pnp/bbc/0700/0790/0792f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0790/0792ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0790/0792f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0790/0792fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0700/0790/0792fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676492/","http://hdl.loc.gov/loc.pnp/bbc.0792b","http://www.loc.gov/item/2008676492/","http://www.loc.gov/pictures/item/2008676492/","http://hdl.loc.gov/loc.pnp/bbc.0792f","http://www.loc.gov/resource/bbc.0792f/","http://www.loc.gov/resource/bbc.0792b/","http://lccn.loc.gov/2008676492","","","","","","","","",""
