"access_restricted","original_format__001","original_format__002","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","index","group__001","group__002","group__003","group__004","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","location__001","location__002","number_former_id__-","location__003","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","count","dates","language__-","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014"
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686551/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","myers, george (team member)","indianapolis hoosiers","indianapolis","national league","catcher","albumen prints","baseball cards","","","130","bbc","catalog","baseball-cards","","[George Myers, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 150 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686551/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0222f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0222f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0220/0222ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0220/0222fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/0200/0220/0222fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2007686551/","http://www.loc.gov/item/2007686551/","http://www.loc.gov/pictures/item/2007686551/","http://hdl.loc.gov/loc.pnp/bbc.0222f","http://www.loc.gov/resource/bbc.0222f/","http://lccn.loc.gov/2007686551","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686552/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","myers, george (team member)","indianapolis hoosiers","indianapolis","national league","catcher","albumen prints","baseball cards","","","131","bbc","catalog","baseball-cards","","[George Myers, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 151 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686552/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0223f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0223f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0200/0220/0223ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0200/0220/0223fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0200/0220/0223fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2007686552/","http://www.loc.gov/item/2007686552/","http://www.loc.gov/pictures/item/2007686552/","http://hdl.loc.gov/loc.pnp/bbc.0223f","http://www.loc.gov/resource/bbc.0223f/","http://lccn.loc.gov/2007686552","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686553/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","schomberg, otto (team member)","indianapolis hoosiers","indianapolis","national league","first baseman","albumen prints","baseball cards","","","132","bbc","catalog","baseball-cards","","[Schomberg, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 152 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686553/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0224f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0224f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0220/0224ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0220/0224fr.jpg#h=640&w=368","//cdn.loc.gov/service/pnp/bbc/0200/0220/0224fv.jpg#h=1024&w=588","http://www.loc.gov/pictures/collection/bbc/item/2007686553/","http://www.loc.gov/item/2007686553/","http://www.loc.gov/pictures/item/2007686553/","http://hdl.loc.gov/loc.pnp/bbc.0224f","http://www.loc.gov/resource/bbc.0224f/","http://lccn.loc.gov/2007686553","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686554/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","seery, emmett (team member)","indianapolis hoosiers","indianapolis","national league","left fielder","albumen prints","baseball cards","","","133","bbc","catalog","baseball-cards","","[Emmett Seery, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 153 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686554/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0225f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0225f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0200/0220/0225ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0200/0220/0225fr.jpg#h=640&w=371","//cdn.loc.gov/service/pnp/bbc/0200/0220/0225fv.jpg#h=1024&w=594","http://www.loc.gov/pictures/collection/bbc/item/2007686554/","http://www.loc.gov/item/2007686554/","http://www.loc.gov/pictures/item/2007686554/","http://hdl.loc.gov/loc.pnp/bbc.0225f","http://www.loc.gov/resource/bbc.0225f/","http://lccn.loc.gov/2007686554","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686555/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","seery, emmett (team member)","indianapolis hoosiers","indianapolis","national league","left fielder","albumen prints","baseball cards","","","134","bbc","catalog","baseball-cards","","[Emmett Seery, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 154 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686555/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0226f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0226f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0220/0226ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0220/0226fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0200/0220/0226fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2007686555/","http://www.loc.gov/item/2007686555/","http://www.loc.gov/pictures/item/2007686555/","http://hdl.loc.gov/loc.pnp/bbc.0226f","http://www.loc.gov/resource/bbc.0226f/","http://lccn.loc.gov/2007686555","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686556/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","shreve, lev (team member)","indianapolis hoosiers","indianapolis","national league","pitcher","albumen prints","baseball cards","","","135","bbc","catalog","baseball-cards","","[Lev Shreve, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 155 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686556/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0227f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0227f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0220/0227ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0220/0227fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0200/0220/0227fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2007686556/","http://www.loc.gov/item/2007686556/","http://www.loc.gov/pictures/item/2007686556/","http://hdl.loc.gov/loc.pnp/bbc.0227f","http://www.loc.gov/resource/bbc.0227f/","http://lccn.loc.gov/2007686556","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686557/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","shreve, lev (team member)","indianapolis hoosiers","indianapolis","national league","pitcher","albumen prints","baseball cards","","","136","bbc","catalog","baseball-cards","","[Lev Shreve, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 156 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686557/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0228f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0228f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0220/0228ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0220/0228fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0200/0220/0228fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2007686557/","http://www.loc.gov/item/2007686557/","http://www.loc.gov/pictures/item/2007686557/","http://hdl.loc.gov/loc.pnp/bbc.0228f","http://www.loc.gov/resource/bbc.0228f/","http://lccn.loc.gov/2007686557","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686558/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","brown, willard (team member)","new york giants","new york","national league","catcher","albumen prints","baseball cards","","","137","bbc","catalog","baseball-cards","","[Willard Brown, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 157 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686558/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0229f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0229f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0200/0220/0229ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0200/0220/0229fr.jpg#h=640&w=337","//cdn.loc.gov/service/pnp/bbc/0200/0220/0229fv.jpg#h=1024&w=539","http://www.loc.gov/pictures/collection/bbc/item/2007686558/","http://www.loc.gov/item/2007686558/","http://www.loc.gov/pictures/item/2007686558/","http://hdl.loc.gov/loc.pnp/bbc.0229f","http://www.loc.gov/resource/bbc.0229f/","http://lccn.loc.gov/2007686558","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686559/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","brown, willard (team member)","new york giants","new york","national league","catcher","albumen prints","baseball cards","","","138","bbc","catalog","baseball-cards","","[Willard Brown, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 158 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686559/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0230/0230f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0230/0230ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0230/0230f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0200/0230/0230fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/0200/0230/0230fv.jpg#h=1024&w=591","http://www.loc.gov/pictures/collection/bbc/item/2007686559/","http://www.loc.gov/item/2007686559/","http://www.loc.gov/pictures/item/2007686559/","http://hdl.loc.gov/loc.pnp/bbc.0230f","http://www.loc.gov/resource/bbc.0230f/","http://lccn.loc.gov/2007686559","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686560/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","cleveland, elmer (team member)","new york giants","new york","national league","third baseman","albumen prints","baseball cards","","","139","bbc","catalog","baseball-cards","","[Elmer Cleveland, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 159 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686560/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0230/0231f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0230/0231f_150px.jpg#h=150&w=93","//cdn.loc.gov/service/pnp/bbc/0200/0230/0231ft.gif#h=150&w=93","//cdn.loc.gov/service/pnp/bbc/0200/0230/0231fr.jpg#h=640&w=395","//cdn.loc.gov/service/pnp/bbc/0200/0230/0231fv.jpg#h=1024&w=632","http://www.loc.gov/pictures/collection/bbc/item/2007686560/","http://www.loc.gov/item/2007686560/","http://www.loc.gov/pictures/item/2007686560/","http://hdl.loc.gov/loc.pnp/bbc.0231f","http://www.loc.gov/resource/bbc.0231f/","http://lccn.loc.gov/2007686560","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007685696/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","radbourn, old hoss (team member)","boston beaneaters","boston","national league","pitcher","albumen prints","baseball cards","","","140","bbc","catalog","baseball-cards","","[Old Hoss Radbourn, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1887","","LOT 13163-05, no. 16 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007685696/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0080/0088f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0080/0088f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0000/0080/0088ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0000/0080/0088fr.jpg#h=640&w=371","//cdn.loc.gov/service/pnp/bbc/0000/0080/0088fv.jpg#h=1024&w=594","http://www.loc.gov/pictures/collection/bbc/item/2007685696/","http://www.loc.gov/item/2007685696/","http://www.loc.gov/pictures/item/2007685696/","http://hdl.loc.gov/loc.pnp/bbc.0088f","http://www.loc.gov/resource/bbc.0088f/","http://lccn.loc.gov/2007685696","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686561/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","collins, hugh (team member)","new york giants","new york","national league","catcher","albumen prints","baseball cards","","","141","bbc","catalog","baseball-cards","","[Hugh Collins, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 160 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686561/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0230/0232f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0230/0232f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0200/0230/0232ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0200/0230/0232fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0200/0230/0232fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2007686561/","http://www.loc.gov/item/2007686561/","http://www.loc.gov/pictures/item/2007686561/","http://hdl.loc.gov/loc.pnp/bbc.0232f","http://www.loc.gov/resource/bbc.0232f/","http://lccn.loc.gov/2007686561","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686562/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","connor, roger (team member)","new york giants","new york","national league","first baseman","albumen prints","baseball cards","","","142","bbc","catalog","baseball-cards","","[Roger Connor, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 161 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686562/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0230/0233f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0230/0233ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0230/0233f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0200/0230/0233fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0200/0230/0233fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2007686562/","http://www.loc.gov/item/2007686562/","http://www.loc.gov/pictures/item/2007686562/","http://hdl.loc.gov/loc.pnp/bbc.0233f","http://www.loc.gov/resource/bbc.0233f/","http://lccn.loc.gov/2007686562","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686563/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","connor, roger (team member)","new york giants","new york","national league","first baseman","albumen prints","baseball cards","","","143","bbc","catalog","baseball-cards","","[Roger Connor, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 162 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686563/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0230/0234f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0230/0234f_150px.jpg#h=150&w=93","//cdn.loc.gov/service/pnp/bbc/0200/0230/0234ft.gif#h=150&w=93","//cdn.loc.gov/service/pnp/bbc/0200/0230/0234fr.jpg#h=640&w=396","//cdn.loc.gov/service/pnp/bbc/0200/0230/0234fv.jpg#h=1024&w=634","http://www.loc.gov/pictures/collection/bbc/item/2007686563/","http://www.loc.gov/item/2007686563/","http://www.loc.gov/pictures/item/2007686563/","http://hdl.loc.gov/loc.pnp/bbc.0234f","http://www.loc.gov/resource/bbc.0234f/","http://lccn.loc.gov/2007686563","","","","","","","",""
