"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","index","group__001","group__002","group__003","group__004","title","online_format__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676931/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clymer, bill (team member)","columbus","minor league","baseball cards","relief prints","color","","","","","","","1073","bbc","catalog","baseball-cards","","[Bill Clymer, Columbus Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 455 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676931/","False","//cdn.loc.gov/service/pnp/bbc/1100/1120/1124f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1120/1124f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1124ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1124fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1100/1120/1124fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676931/","http://hdl.loc.gov/loc.pnp/bbc.1124b","http://www.loc.gov/item/2008676931/","http://www.loc.gov/pictures/item/2008676931/","http://hdl.loc.gov/loc.pnp/bbc.1124f","http://www.loc.gov/resource/bbc.1124f/","http://www.loc.gov/resource/bbc.1124b/","http://lccn.loc.gov/2008676931","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676932/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","congalton, bunk (team member)","columbus","minor league","baseball cards","relief prints","color","","","","","","","1074","bbc","catalog","baseball-cards","","[Bunk Congalton, Columbus Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 456 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676932/","False","//cdn.loc.gov/service/pnp/bbc/1100/1120/1125f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1120/1125f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1125ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1125fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1100/1120/1125fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008676932/","http://hdl.loc.gov/loc.pnp/bbc.1125b","http://www.loc.gov/item/2008676932/","http://www.loc.gov/pictures/item/2008676932/","http://hdl.loc.gov/loc.pnp/bbc.1125f","http://www.loc.gov/resource/bbc.1125f/","http://www.loc.gov/resource/bbc.1125b/","http://lccn.loc.gov/2008676932","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676933/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","helm, ross (team member)","columbus","minor league","baseball cards","relief prints","color","","","","","","","1075","bbc","catalog","baseball-cards","","[Ross Helm, Columbus Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 457 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676933/","False","//cdn.loc.gov/service/pnp/bbc/1100/1120/1126f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1120/1126f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1120/1126ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1120/1126fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/1100/1120/1126fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2008676933/","http://hdl.loc.gov/loc.pnp/bbc.1126b","http://www.loc.gov/item/2008676933/","http://www.loc.gov/pictures/item/2008676933/","http://hdl.loc.gov/loc.pnp/bbc.1126f","http://www.loc.gov/resource/bbc.1126f/","http://www.loc.gov/resource/bbc.1126b/","http://lccn.loc.gov/2008676933","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676934/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kruegar, otto (team member)","columbus","minor league","baseball cards","relief prints","color","","","","","","","1076","bbc","catalog","baseball-cards","","[Kruegar, Columbus Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 458 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676934/","False","//cdn.loc.gov/service/pnp/bbc/1100/1120/1127f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1120/1127f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1127ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1127fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/1100/1120/1127fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008676934/","http://hdl.loc.gov/loc.pnp/bbc.1127b","http://www.loc.gov/item/2008676934/","http://www.loc.gov/pictures/item/2008676934/","http://hdl.loc.gov/loc.pnp/bbc.1127f","http://www.loc.gov/resource/bbc.1127f/","http://www.loc.gov/resource/bbc.1127b/","http://lccn.loc.gov/2008676934","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676935/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","schreck, ossee (team member)","columbus","minor league","baseball cards","relief prints","color","","","","","","","1077","bbc","catalog","baseball-cards","","[Ossee Schreck, Columbus Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 459 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676935/","False","//cdn.loc.gov/service/pnp/bbc/1100/1120/1128f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1120/1128f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1128ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1120/1128fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1100/1120/1128fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676935/","http://hdl.loc.gov/loc.pnp/bbc.1128b","http://www.loc.gov/item/2008676935/","http://www.loc.gov/pictures/item/2008676935/","http://hdl.loc.gov/loc.pnp/bbc.1128f","http://www.loc.gov/resource/bbc.1128f/","http://www.loc.gov/resource/bbc.1128b/","http://lccn.loc.gov/2008676935","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676936/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","burke, jimmy (team member)","indianapolis","minor league","baseball cards","relief prints","color","","","","","","","1078","bbc","catalog","baseball-cards","","[Jimmy Burke, Indianapolis Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 460 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676936/","False","//cdn.loc.gov/service/pnp/bbc/1100/1120/1129f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1120/1129f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1120/1129ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1120/1129fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/1100/1120/1129fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2008676936/","http://hdl.loc.gov/loc.pnp/bbc.1129b","http://www.loc.gov/item/2008676936/","http://www.loc.gov/pictures/item/2008676936/","http://hdl.loc.gov/loc.pnp/bbc.1129f","http://www.loc.gov/resource/bbc.1129f/","http://www.loc.gov/resource/bbc.1129b/","http://lccn.loc.gov/2008676936","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676937/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","carr, charley (team member)","indianapolis","minor league","baseball cards","relief prints","color","","","","","","","1079","bbc","catalog","baseball-cards","","[Charley Carr, Indianapolis Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 461 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676937/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1130f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1130f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1100/1130/1130ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1100/1130/1130fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/1100/1130/1130fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2008676937/","http://hdl.loc.gov/loc.pnp/bbc.1130b","http://www.loc.gov/item/2008676937/","http://www.loc.gov/pictures/item/2008676937/","http://hdl.loc.gov/loc.pnp/bbc.1130f","http://www.loc.gov/resource/bbc.1130f/","http://www.loc.gov/resource/bbc.1130b/","http://lccn.loc.gov/2008676937","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676938/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","cross, monte (team member)","indianapolis","minor league","baseball cards","relief prints","color","","","","","","","1080","bbc","catalog","baseball-cards","","[Monte Cross, Indianapolis Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 462 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676938/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1131f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1131f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1130/1131ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1130/1131fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1100/1130/1131fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008676938/","http://hdl.loc.gov/loc.pnp/bbc.1131b","http://www.loc.gov/item/2008676938/","http://www.loc.gov/pictures/item/2008676938/","http://hdl.loc.gov/loc.pnp/bbc.1131f","http://www.loc.gov/resource/bbc.1131f/","http://www.loc.gov/resource/bbc.1131b/","http://lccn.loc.gov/2008676938","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676939/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","davidson, paul (team member)","indianapolis","minor league","baseball cards","relief prints","color","","","","","","","1081","bbc","catalog","baseball-cards","","[Paul Davidson, Indianapolis Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 463 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676939/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1132f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1132f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1130/1132ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1130/1132fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/1100/1130/1132fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2008676939/","http://hdl.loc.gov/loc.pnp/bbc.1132b","http://www.loc.gov/item/2008676939/","http://www.loc.gov/pictures/item/2008676939/","http://hdl.loc.gov/loc.pnp/bbc.1132f","http://www.loc.gov/resource/bbc.1132f/","http://www.loc.gov/resource/bbc.1132b/","http://lccn.loc.gov/2008676939","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676940/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hayden, jack (team member)","indianapolis","minor league","baseball cards","relief prints","color","","","","","","","1082","bbc","catalog","baseball-cards","","[Jack Hayden, Indianapolis Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 464 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676940/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1133f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1133f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/1100/1130/1133ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/1100/1130/1133fr.jpg#h=640&w=342","//cdn.loc.gov/service/pnp/bbc/1100/1130/1133fv.jpg#h=1024&w=547","http://www.loc.gov/pictures/collection/bbc/item/2008676940/","http://hdl.loc.gov/loc.pnp/bbc.1133b","http://www.loc.gov/item/2008676940/","http://www.loc.gov/pictures/item/2008676940/","http://hdl.loc.gov/loc.pnp/bbc.1133f","http://www.loc.gov/resource/bbc.1133f/","http://www.loc.gov/resource/bbc.1133b/","http://lccn.loc.gov/2008676940","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676941/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hannifin, jack (team member)","jersey city","minor league","baseball cards","relief prints","color","","","","","","","1083","bbc","catalog","baseball-cards","","[Hannifin, Jersey City Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 465 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676941/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1134f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1134f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1130/1134ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1100/1130/1134fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/1100/1130/1134fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676941/","http://hdl.loc.gov/loc.pnp/bbc.1134b","http://www.loc.gov/item/2008676941/","http://www.loc.gov/pictures/item/2008676941/","http://hdl.loc.gov/loc.pnp/bbc.1134f","http://www.loc.gov/resource/bbc.1134f/","http://www.loc.gov/resource/bbc.1134b/","http://lccn.loc.gov/2008676941","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676942/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","merritt, george (team member)","jersey city","minor league","baseball cards","relief prints","color","","","","","","","1084","bbc","catalog","baseball-cards","","[George Merritt, Jersey City Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 466 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676942/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1135f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1135ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1100/1130/1135f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1130/1135fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1100/1130/1135fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676942/","http://hdl.loc.gov/loc.pnp/bbc.1135b","http://www.loc.gov/item/2008676942/","http://www.loc.gov/pictures/item/2008676942/","http://hdl.loc.gov/loc.pnp/bbc.1135f","http://www.loc.gov/resource/bbc.1135f/","http://www.loc.gov/resource/bbc.1135b/","http://lccn.loc.gov/2008676942","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676943/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","milligan, bill (team member)","jersey city","minor league","baseball cards","relief prints","color","","","","","","","1085","bbc","catalog","baseball-cards","","[Bill Milligan, Jersey City Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 467 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676943/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1136f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1136f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1130/1136ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1100/1130/1136fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1100/1130/1136fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676943/","http://hdl.loc.gov/loc.pnp/bbc.1136b","http://www.loc.gov/item/2008676943/","http://www.loc.gov/pictures/item/2008676943/","http://hdl.loc.gov/loc.pnp/bbc.1136f","http://www.loc.gov/resource/bbc.1136f/","http://www.loc.gov/resource/bbc.1136b/","http://lccn.loc.gov/2008676943","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676944/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","moeller, dan (team member)","jersey city","minor league","baseball cards","relief prints","color","","","","","","","1086","bbc","catalog","baseball-cards","","[Dan Moeller, Jersey City Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:41:13.084Z","pictures","catalog","2016-05-17T21:36:29.083Z","1909","","LOT 13163-18, no. 468 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676944/","False","//cdn.loc.gov/service/pnp/bbc/1100/1130/1137f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1100/1130/1137f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1100/1130/1137ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1100/1130/1137fr.jpg#h=640&w=348","//cdn.loc.gov/service/pnp/bbc/1100/1130/1137fv.jpg#h=1024&w=557","http://www.loc.gov/pictures/collection/bbc/item/2008676944/","http://hdl.loc.gov/loc.pnp/bbc.1137b","http://www.loc.gov/item/2008676944/","http://www.loc.gov/pictures/item/2008676944/","http://hdl.loc.gov/loc.pnp/bbc.1137f","http://www.loc.gov/resource/bbc.1137f/","http://www.loc.gov/resource/bbc.1137/","http://lccn.loc.gov/2008676944","http://www.loc.gov/resource/bbc.1137b/","","","","","","","",""
