"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","subject__014","subject__015","index","group__001","group__002","group__003","group__004","title","online_format__-","location__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683883/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","crawford, sam (team member)","detroit tigers","detroit","american league","right fielder","cobb, ty (team member)","center fielder","baseball cards","relief prints","color","","","","","","1567","bbc","catalog","baseball-cards","","[Sam. Crawford/Tyrus R. Cobb, Detroit Tigers, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 26 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683883/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1580f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1580f_150px.jpg#h=150&w=68","//cdn.loc.gov/service/pnp/bbc/1500/1580/1580ft.gif#h=150&w=68","//cdn.loc.gov/service/pnp/bbc/1500/1580/1580fr.jpg#h=640&w=292","//cdn.loc.gov/service/pnp/bbc/1500/1580/1580fv.jpg#h=1024&w=467","http://www.loc.gov/pictures/collection/bbc/item/2007683883/","http://hdl.loc.gov/loc.pnp/bbc.1580b","http://hdl.loc.gov/loc.pnp/cph.3f05121","http://hdl.loc.gov/loc.pnp/cph.3f05120","http://www.loc.gov/item/2007683883/","http://www.loc.gov/pictures/item/2007683883/","http://hdl.loc.gov/loc.pnp/bbc.1580f","http://hdl.loc.gov/loc.pnp/cph.3g06928","http://hdl.loc.gov/loc.pnp/cph.3g06929","http://www.loc.gov/resource/bbc.1580f/","http://www.loc.gov/resource/bbc.1580b/","http://www.loc.gov/resource/cph.3g06928/","http://www.loc.gov/resource/cph.3f05121/","http://www.loc.gov/resource/cph.3g06929/","http://www.loc.gov/resource/cph.3f05120/","http://lccn.loc.gov/2007683883",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683884/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","donovan, wild bill (team member)","detroit tigers","detroit","american league","pitcher","stroud, sailor (team member)","baseball cards","relief prints","color","","","","","","","1568","bbc","catalog","baseball-cards","","[W. E. Donovan/Ralph V. Stroud, Detroit Tigers, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 27 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683884/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1581f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1581f_150px.jpg#h=150&w=68","//cdn.loc.gov/service/pnp/bbc/1500/1580/1581ft.gif#h=150&w=68","//cdn.loc.gov/service/pnp/bbc/1500/1580/1581fr.jpg#h=640&w=292","//cdn.loc.gov/service/pnp/bbc/1500/1580/1581fv.jpg#h=1024&w=467","http://www.loc.gov/pictures/collection/bbc/item/2007683884/","http://hdl.loc.gov/loc.pnp/bbc.1581b","http://www.loc.gov/item/2007683884/","http://www.loc.gov/pictures/item/2007683884/","http://hdl.loc.gov/loc.pnp/bbc.1581f","http://www.loc.gov/resource/bbc.1581f/","http://www.loc.gov/resource/bbc.1581b/","http://lccn.loc.gov/2007683884","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683885/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","summers, ed (team member)","detroit tigers","detroit","american league","pitcher","jennings, hughie (team member)","manager","baseball cards","relief prints","color","","","","","","1569","bbc","catalog","baseball-cards","","[Edgar Summers/Hugh Jennings, Detroit Tigers, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 28 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683885/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1582f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1582f_150px.jpg#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1582ft.gif#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1582fr.jpg#h=640&w=299","//cdn.loc.gov/service/pnp/bbc/1500/1580/1582fv.jpg#h=1024&w=479","http://www.loc.gov/pictures/collection/bbc/item/2007683885/","http://hdl.loc.gov/loc.pnp/bbc.1582b","http://www.loc.gov/item/2007683885/","http://www.loc.gov/pictures/item/2007683885/","http://hdl.loc.gov/loc.pnp/bbc.1582f","http://www.loc.gov/resource/bbc.1582f/","http://www.loc.gov/resource/bbc.1582b/","http://lccn.loc.gov/2007683885","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683886/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chase, hal (team member)","new york highlanders","new york","american league","first baseman","sweeney, jeff (team member)","catcher","baseball cards","relief prints","color","","","","","","1570","bbc","catalog","baseball-cards","","[Harold Chase/Edward J. Sweeney, New York Highlanders, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 29 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683886/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1583f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1583f_150px.jpg#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1583ft.gif#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1583fr.jpg#h=640&w=297","//cdn.loc.gov/service/pnp/bbc/1500/1580/1583fv.jpg#h=1024&w=474","http://www.loc.gov/pictures/collection/bbc/item/2007683886/","http://hdl.loc.gov/loc.pnp/bbc.1583b","http://www.loc.gov/item/2007683886/","http://www.loc.gov/pictures/item/2007683886/","http://hdl.loc.gov/loc.pnp/bbc.1583f","http://www.loc.gov/resource/bbc.1583f/","http://www.loc.gov/resource/bbc.1583b/","http://lccn.loc.gov/2007683886","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683860/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","rucker, nap (team member)","brooklyn superbas","brooklyn","national league","pitcher","daubert, jake (team member)","first baseman","baseball cards","relief prints","color","","","","","","1571","bbc","catalog","baseball-cards","","[G. N. Rucker/Jake Daubert, Brooklyn Superbas, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 3 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683860/","False","//cdn.loc.gov/service/pnp/bbc/1500/1550/1557f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1550/1557f_150px.jpg#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1550/1557ft.gif#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1550/1557fr.jpg#h=640&w=299","//cdn.loc.gov/service/pnp/bbc/1500/1550/1557fv.jpg#h=1024&w=478","http://www.loc.gov/pictures/collection/bbc/item/2007683860/","http://hdl.loc.gov/loc.pnp/bbc.1557b","http://www.loc.gov/item/2007683860/","http://www.loc.gov/pictures/item/2007683860/","http://hdl.loc.gov/loc.pnp/bbc.1557f","http://www.loc.gov/resource/bbc.1557f/","http://www.loc.gov/resource/bbc.1557b/","http://lccn.loc.gov/2007683860","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683887/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ford, russ (team member)","new york highlanders","new york","american league","pitcher","johnson, otis (team member)","shortstop","baseball cards","relief prints","color","","","","","","1572","bbc","catalog","baseball-cards","","[Russell Ford/Otis Johnson, New York Highlanders, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 30 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683887/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1584f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1584f_150px.jpg#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1584ft.gif#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1584fr.jpg#h=640&w=297","//cdn.loc.gov/service/pnp/bbc/1500/1580/1584fv.jpg#h=1024&w=475","http://www.loc.gov/pictures/collection/bbc/item/2007683887/","http://hdl.loc.gov/loc.pnp/bbc.1584b","http://www.loc.gov/item/2007683887/","http://www.loc.gov/pictures/item/2007683887/","http://hdl.loc.gov/loc.pnp/bbc.1584f","http://www.loc.gov/resource/bbc.1584f/","http://www.loc.gov/resource/bbc.1584b/","http://lccn.loc.gov/2007683887","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683888/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hartzell, roy (team member)","new york highlanders","new york","american league","third baseman","blair, walter (team member)","catcher","baseball cards","relief prints","color","","","","","","1573","bbc","catalog","baseball-cards","","[Roy A. Hartzell/Walter Blair, New York Highlanders, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 31 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683888/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1585f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1585f_150px.jpg#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1585ft.gif#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1585fr.jpg#h=640&w=294","//cdn.loc.gov/service/pnp/bbc/1500/1580/1585fv.jpg#h=1024&w=471","http://www.loc.gov/pictures/collection/bbc/item/2007683888/","http://hdl.loc.gov/loc.pnp/bbc.1585b","http://www.loc.gov/item/2007683888/","http://www.loc.gov/pictures/item/2007683888/","http://hdl.loc.gov/loc.pnp/bbc.1585f","http://www.loc.gov/resource/bbc.1585f/","http://www.loc.gov/resource/bbc.1585b/","http://lccn.loc.gov/2007683888","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683889/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bender, chief (team member)","philadelphia athletics","philadelphia","american league","pitcher","oldring, rube (team member)","outfielder","baseball cards","relief prints","color","","","","","","1574","bbc","catalog","baseball-cards","","[Charles Bender/Reuben Oldring, Philadelphia Athletics, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 32 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683889/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1586f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1586f_150px.jpg#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1586ft.gif#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1586fr.jpg#h=640&w=295","//cdn.loc.gov/service/pnp/bbc/1500/1580/1586fv.jpg#h=1024&w=471","http://www.loc.gov/pictures/collection/bbc/item/2007683889/","http://hdl.loc.gov/loc.pnp/bbc.1586b","http://www.loc.gov/item/2007683889/","http://www.loc.gov/pictures/item/2007683889/","http://hdl.loc.gov/loc.pnp/bbc.1586f","http://www.loc.gov/resource/bbc.1586f/","http://www.loc.gov/resource/bbc.1586b/","http://lccn.loc.gov/2007683889","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683890/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","collins, eddie (team member)","philadelphia athletics","philadelphia","american league","second baseman","baker, frank (team member)","third baseman","baseball cards","relief prints","color","","","","","","1575","bbc","catalog","baseball-cards","","[Edward T. Collins/Frank Baker, Philadelphia Athletics, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 33 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683890/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1587f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1587f_150px.jpg#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1587ft.gif#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/1500/1580/1587fr.jpg#h=640&w=298","//cdn.loc.gov/service/pnp/bbc/1500/1580/1587fv.jpg#h=1024&w=476","http://www.loc.gov/pictures/collection/bbc/item/2007683890/","http://hdl.loc.gov/loc.pnp/bbc.1587b","http://www.loc.gov/item/2007683890/","http://www.loc.gov/pictures/item/2007683890/","http://hdl.loc.gov/loc.pnp/bbc.1587f","http://www.loc.gov/resource/bbc.1587f/","http://www.loc.gov/resource/bbc.1587b/","http://lccn.loc.gov/2007683890","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683891/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lapp, jack (team member)","philadelphia athletics","philadelphia","american league","catcher","barry, jack (team member)","shortstop","baseball cards","relief prints","color","","","","","","1576","bbc","catalog","baseball-cards","","[John Lapp/John Barry, Philadelphia Athletics, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 34 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683891/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1588f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1588f_150px.jpg#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1588ft.gif#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1588fr.jpg#h=640&w=296","//cdn.loc.gov/service/pnp/bbc/1500/1580/1588fv.jpg#h=1024&w=474","http://www.loc.gov/pictures/collection/bbc/item/2007683891/","http://hdl.loc.gov/loc.pnp/bbc.1588b","http://www.loc.gov/item/2007683891/","http://www.loc.gov/pictures/item/2007683891/","http://hdl.loc.gov/loc.pnp/bbc.1588f","http://www.loc.gov/resource/bbc.1588f/","http://www.loc.gov/resource/bbc.1588b/","http://lccn.loc.gov/2007683891","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683892/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","thomas, ira (team member)","philadelphia athletics","philadelphia","american league","catcher","coombs, jack (team member)","pitcher","baseball cards","relief prints","color","","","","","","1577","bbc","catalog","baseball-cards","","[Ira Thomas/John W. Coombs, Philadelphia Athletics, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 35 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683892/","False","//cdn.loc.gov/service/pnp/bbc/1500/1580/1589f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1580/1589f_150px.jpg#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1589ft.gif#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1580/1589fr.jpg#h=640&w=295","//cdn.loc.gov/service/pnp/bbc/1500/1580/1589fv.jpg#h=1024&w=472","http://www.loc.gov/pictures/collection/bbc/item/2007683892/","http://hdl.loc.gov/loc.pnp/bbc.1589b","http://www.loc.gov/item/2007683892/","http://www.loc.gov/pictures/item/2007683892/","http://hdl.loc.gov/loc.pnp/bbc.1589f","http://www.loc.gov/resource/bbc.1589f/","http://www.loc.gov/resource/bbc.1589b/","http://lccn.loc.gov/2007683892","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007683893/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lake, joe (team member)","st. louis browns","st. louis","american league","pitcher","wallace, bobby (team member)","shortstop","baseball cards","relief prints","color","","","","","","1578","bbc","catalog","baseball-cards","","[Joseph Lake/Robert Wallace, St. Louis Browns, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-27, no. 36 [P&P]","Mecca Double Folders (T201)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683893/","False","//cdn.loc.gov/service/pnp/bbc/1500/1590/1590f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1500/1590/1590f_150px.jpg#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1590/1590ft.gif#h=150&w=69","//cdn.loc.gov/service/pnp/bbc/1500/1590/1590fr.jpg#h=640&w=296","//cdn.loc.gov/service/pnp/bbc/1500/1590/1590fv.jpg#h=1024&w=474","http://www.loc.gov/pictures/collection/bbc/item/2007683893/","http://hdl.loc.gov/loc.pnp/bbc.1590b","http://www.loc.gov/item/2007683893/","http://www.loc.gov/pictures/item/2007683893/","http://hdl.loc.gov/loc.pnp/bbc.1590f","http://www.loc.gov/resource/bbc.1590f/","http://www.loc.gov/resource/bbc.1590b/","http://lccn.loc.gov/2007683893","","","","","","","","",""
