"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675141/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hudson, nat (team member)","st. louis browns","st. louis","american association","pitcher","albumen prints","baseball cards","","","","","411","bbc","catalog","baseball-cards","","[Nat Hudson, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 403 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675141/","False","//cdn.loc.gov/service/pnp/bbc/0400/0470/0475f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0470/0475f_150px.jpg#h=150&w=90","//cdn.loc.gov/service/pnp/bbc/0400/0470/0475ft.gif#h=150&w=90","//cdn.loc.gov/service/pnp/bbc/0400/0470/0475fr.jpg#h=640&w=382","//cdn.loc.gov/service/pnp/bbc/0400/0470/0475fv.jpg#h=1024&w=612","http://www.loc.gov/pictures/collection/bbc/item/2008675141/","http://www.loc.gov/item/2008675141/","http://www.loc.gov/pictures/item/2008675141/","http://hdl.loc.gov/loc.pnp/bbc.0475f","http://www.loc.gov/resource/bbc.0475f/","http://lccn.loc.gov/2008675141","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675142/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","king, silver (team member)","st. louis browns","st. louis","american association","pitcher","albumen prints","baseball cards","","","","","412","bbc","catalog","baseball-cards","","[Silver King, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 404 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675142/","False","//cdn.loc.gov/service/pnp/bbc/0400/0470/0476f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0470/0476f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0470/0476ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0470/0476fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/0400/0470/0476fv.jpg#h=1024&w=553","http://www.loc.gov/pictures/collection/bbc/item/2008675142/","http://www.loc.gov/item/2008675142/","http://www.loc.gov/pictures/item/2008675142/","http://hdl.loc.gov/loc.pnp/bbc.0476f","http://www.loc.gov/resource/bbc.0476f/","http://lccn.loc.gov/2008675142","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675143/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","king, silver (team member)","st. louis browns","st. louis","american association","pitcher","albumen prints","baseball cards","","","","","413","bbc","catalog","baseball-cards","","[Silver King, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 405 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675143/","False","//cdn.loc.gov/service/pnp/bbc/0400/0470/0477f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0470/0477f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0470/0477ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0470/0477fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/0400/0470/0477fv.jpg#h=1024&w=564","http://www.loc.gov/pictures/collection/bbc/item/2008675143/","http://www.loc.gov/item/2008675143/","http://www.loc.gov/pictures/item/2008675143/","http://hdl.loc.gov/loc.pnp/bbc.0477f","http://www.loc.gov/resource/bbc.0477f/","http://lccn.loc.gov/2008675143","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675144/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","latham, arlie (team member)","st. louis browns","st. louis","american association","third baseman","albumen prints","baseball cards","","","","","414","bbc","catalog","baseball-cards","","[Arlie Latham, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 406 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675144/","False","//cdn.loc.gov/service/pnp/bbc/0400/0470/0478f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0470/0478f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0400/0470/0478ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0400/0470/0478fr.jpg#h=640&w=366","//cdn.loc.gov/service/pnp/bbc/0400/0470/0478fv.jpg#h=1024&w=585","http://www.loc.gov/pictures/collection/bbc/item/2008675144/","http://www.loc.gov/item/2008675144/","http://www.loc.gov/pictures/item/2008675144/","http://hdl.loc.gov/loc.pnp/bbc.0478f","http://www.loc.gov/resource/bbc.0478f/","http://lccn.loc.gov/2008675144","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675145/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","latham, arlie (team member)","st. louis browns","st. louis","american association","third baseman","albumen prints","baseball cards","","","","","415","bbc","catalog","baseball-cards","","[Arlie Latham, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 407 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675145/","False","//cdn.loc.gov/service/pnp/bbc/0400/0470/0479f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0470/0479f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0470/0479ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0470/0479fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0400/0470/0479fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2008675145/","http://www.loc.gov/item/2008675145/","http://www.loc.gov/pictures/item/2008675145/","http://hdl.loc.gov/loc.pnp/bbc.0479f","http://www.loc.gov/resource/bbc.0479f/","http://lccn.loc.gov/2008675145","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675146/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mann, fred (team member)","st. louis browns","st. louis","american association","right fielder","albumen prints","baseball cards","","","","","416","bbc","catalog","baseball-cards","","[Fred Mann, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 408 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675146/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0480f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0480f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0400/0480/0480ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0400/0480/0480fr.jpg#h=640&w=342","//cdn.loc.gov/service/pnp/bbc/0400/0480/0480fv.jpg#h=1024&w=548","http://www.loc.gov/pictures/collection/bbc/item/2008675146/","http://www.loc.gov/item/2008675146/","http://www.loc.gov/pictures/item/2008675146/","http://hdl.loc.gov/loc.pnp/bbc.0480f","http://www.loc.gov/resource/bbc.0480f/","http://lccn.loc.gov/2008675146","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675147/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mccarr, chippy (team member)","st. louis browns","st. louis","american association","second baseman","albumen prints","baseball cards","","","","","417","bbc","catalog","baseball-cards","","[Chippy McCarr, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 409 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675147/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0481f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0481ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0480/0481f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0400/0480/0481fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0400/0480/0481fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008675147/","http://www.loc.gov/item/2008675147/","http://www.loc.gov/pictures/item/2008675147/","http://hdl.loc.gov/loc.pnp/bbc.0481f","http://www.loc.gov/resource/bbc.0481f/","http://lccn.loc.gov/2008675147","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686411/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clarkson, john (team member)","chicago white stockings","chicago","national league","pitcher","albumen prints","baseball cards","","","","","418","bbc","catalog","baseball-cards","","[John Clarkson, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 41 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686411/","False","//cdn.loc.gov/service/pnp/bbc/0100/0110/0113f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0110/0113f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0110/0113ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0100/0110/0113fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0100/0110/0113fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2007686411/","http://www.loc.gov/item/2007686411/","http://www.loc.gov/pictures/item/2007686411/","http://hdl.loc.gov/loc.pnp/bbc.0113f","http://www.loc.gov/resource/bbc.0113f/","http://lccn.loc.gov/2007686411","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675148/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mccarthy, tommy (team member)","st. louis browns","st. louis","american association","center fielder","albumen prints","baseball cards","","","","","419","bbc","catalog","baseball-cards","","[Tommy McCarthy, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 410 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675148/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0482f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0482f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0400/0480/0482ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0400/0480/0482fr.jpg#h=640&w=342","//cdn.loc.gov/service/pnp/bbc/0400/0480/0482fv.jpg#h=1024&w=548","http://www.loc.gov/pictures/collection/bbc/item/2008675148/","http://www.loc.gov/item/2008675148/","http://www.loc.gov/pictures/item/2008675148/","http://hdl.loc.gov/loc.pnp/bbc.0482f","http://www.loc.gov/resource/bbc.0482f/","http://lccn.loc.gov/2008675148","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675149/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mccarthy, tommy (team member)","st. louis browns","st. louis","american association","center fielder","albumen prints","baseball cards","","","","","420","bbc","catalog","baseball-cards","","[Tommy McCarthy, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 411 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675149/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0483f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0483f_150px.jpg#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0400/0480/0483ft.gif#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0400/0480/0483fr.jpg#h=640&w=329","//cdn.loc.gov/service/pnp/bbc/0400/0480/0483fv.jpg#h=1024&w=526","http://www.loc.gov/pictures/collection/bbc/item/2008675149/","http://www.loc.gov/item/2008675149/","http://www.loc.gov/pictures/item/2008675149/","http://hdl.loc.gov/loc.pnp/bbc.0483f","http://www.loc.gov/resource/bbc.0483f/","http://lccn.loc.gov/2008675149","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675054/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","milligan, jocko (team member)","st. louis browns","st. louis","american association","catcher","albumen prints","baseball cards","","","","","421","bbc","catalog","baseball-cards","","[J. Milligan, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 412 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675054/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0484f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0484f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0400/0480/0484ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0400/0480/0484fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0400/0480/0484fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008675054/","http://www.loc.gov/item/2008675054/","http://www.loc.gov/pictures/item/2008675054/","http://hdl.loc.gov/loc.pnp/bbc.0484f","http://www.loc.gov/resource/bbc.0484f/","http://lccn.loc.gov/2008675054","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675055/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","milligan, jocko (team member)","st. louis browns","st. louis","american association","catcher","albumen prints","baseball cards","","","","","422","bbc","catalog","baseball-cards","","[J. Milligan, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 413 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675055/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0485f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0485f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0480/0485ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0400/0480/0485fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0400/0480/0485fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008675055/","http://www.loc.gov/item/2008675055/","http://www.loc.gov/pictures/item/2008675055/","http://hdl.loc.gov/loc.pnp/bbc.0485f","http://www.loc.gov/resource/bbc.0485f/","http://lccn.loc.gov/2008675055","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675056/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","o'neill, tip (team member)","st. louis browns","st. louis","american association","left fielder","albumen prints","baseball cards","","","","","423","bbc","catalog","baseball-cards","","[O'Neill, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 414 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675056/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0486f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0486f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0480/0486ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0480/0486fr.jpg#h=640&w=347","//cdn.loc.gov/service/pnp/bbc/0400/0480/0486fv.jpg#h=1024&w=555","http://www.loc.gov/pictures/collection/bbc/item/2008675056/","http://www.loc.gov/item/2008675056/","http://www.loc.gov/pictures/item/2008675056/","http://hdl.loc.gov/loc.pnp/bbc.0486f","http://www.loc.gov/resource/bbc.0486f/","http://lccn.loc.gov/2008675056","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675057/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","o'neill, tip (team member)","st. louis browns","st. louis","american association","left fielder","albumen prints","baseball cards","","","","","424","bbc","catalog","baseball-cards","","[O'Neill, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 415 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675057/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0487f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0487f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0480/0487ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0400/0480/0487fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0400/0480/0487fv.jpg#h=1024&w=559","http://www.loc.gov/pictures/collection/bbc/item/2008675057/","http://www.loc.gov/item/2008675057/","http://www.loc.gov/pictures/item/2008675057/","http://hdl.loc.gov/loc.pnp/bbc.0487f","http://www.loc.gov/resource/bbc.0487f/","http://lccn.loc.gov/2008675057","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675058/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","o'neill, tip (team member)","st. louis browns","st. louis","american association","left fielder","albumen prints","baseball cards","","","","","425","bbc","catalog","baseball-cards","","[Tip O'Neill, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 416 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675058/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0488f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0488f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0480/0488ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0400/0480/0488fr.jpg#h=640&w=347","//cdn.loc.gov/service/pnp/bbc/0400/0480/0488fv.jpg#h=1024&w=555","http://www.loc.gov/pictures/collection/bbc/item/2008675058/","http://www.loc.gov/item/2008675058/","http://www.loc.gov/pictures/item/2008675058/","http://hdl.loc.gov/loc.pnp/bbc.0488f","http://www.loc.gov/resource/bbc.0488f/","http://lccn.loc.gov/2008675058","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675059/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","yank robinson (team member)","st. louis browns","st. louis","american association","shortstop","albumen prints","baseball cards","","","","","426","bbc","catalog","baseball-cards","","[Yank Robinson, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 417 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675059/","False","//cdn.loc.gov/service/pnp/bbc/0400/0480/0489f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0400/0480/0489f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0400/0480/0489ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0400/0480/0489fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0400/0480/0489fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008675059/","http://www.loc.gov/item/2008675059/","http://www.loc.gov/pictures/item/2008675059/","http://hdl.loc.gov/loc.pnp/bbc.0489f","http://www.loc.gov/resource/bbc.0489f/","http://lccn.loc.gov/2008675059","","","","","",""
