"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","index","group__001","group__002","group__003","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676547/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","maddox, nick (team member)","pittsburgh pirates","pittsburgh","national league","pitcher","baseball cards","relief prints","color","","","769","bbc","catalog","baseball-cards","[Nick Maddox, Pittsburgh Pirates, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","LOT 13163-18, no. 180 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676547/","False","//cdn.loc.gov/service/pnp/bbc/0800/0840/0849f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0840/0849f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0840/0849ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0840/0849fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0800/0840/0849fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676547/","http://hdl.loc.gov/loc.pnp/bbc.0849b","http://www.loc.gov/item/2008676547/","http://www.loc.gov/pictures/item/2008676547/","http://hdl.loc.gov/loc.pnp/bbc.0849f","http://www.loc.gov/resource/bbc.0849f/","http://www.loc.gov/resource/bbc.0849b/","http://lccn.loc.gov/2008676547","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676548/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","miller, dots (team member)","pittsburgh pirates","pittsburgh","national league","second baseman","baseball cards","relief prints","color","","","770","bbc","catalog","baseball-cards","[Dots Miller, Pittsburgh Pirates, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","LOT 13163-18, no. 181 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676548/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0850f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0850f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0800/0850/0850ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0800/0850/0850fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/0800/0850/0850fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2008676548/","http://hdl.loc.gov/loc.pnp/bbc.0850b","http://www.loc.gov/item/2008676548/","http://www.loc.gov/pictures/item/2008676548/","http://hdl.loc.gov/loc.pnp/bbc.0850f","http://www.loc.gov/resource/bbc.0850f/","http://www.loc.gov/resource/bbc.0850b/","http://lccn.loc.gov/2008676548","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676549/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","phillippe, deacon (team member)","pittsburgh pirates","pittsburgh","national league","pitcher","baseball cards","relief prints","color","","","771","bbc","catalog","baseball-cards","[Deacon Phillippe, Pittsburgh Pirates, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:28.462Z","pictures","catalog","2016-05-17T21:36:27.371Z","1909","LOT 13163-18, no. 182 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676549/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0851f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0851f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0850/0851ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0850/0851fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0800/0850/0851fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008676549/","http://hdl.loc.gov/loc.pnp/bbc.0851b","http://www.loc.gov/item/2008676549/","http://www.loc.gov/pictures/item/2008676549/","http://hdl.loc.gov/loc.pnp/bbc.0851f","http://www.loc.gov/resource/bbc.0851f/","http://www.loc.gov/resource/bbc.0851b/","http://lccn.loc.gov/2008676549","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676406/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","willis, vic (team member)","pittsburgh pirates","pittsburgh","national league","pitcher","baseball cards","relief prints","color","","","772","bbc","catalog","baseball-cards","[Vic Willis, Pittsburgh Pirates, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 183 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676406/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0852f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0852f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0852ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0852fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0800/0850/0852fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2008676406/","http://hdl.loc.gov/loc.pnp/bbc.0852b","http://www.loc.gov/item/2008676406/","http://www.loc.gov/pictures/item/2008676406/","http://hdl.loc.gov/loc.pnp/bbc.0852f","http://www.loc.gov/resource/bbc.0852f/","http://www.loc.gov/resource/bbc.0852b/","http://lccn.loc.gov/2008676406","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676407/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wilson, owen (team member)","pittsburgh pirates","pittsburgh","national league","outfielder","baseball cards","relief prints","color","","","773","bbc","catalog","baseball-cards","[Owen Wilson, Pittsburgh Pirates, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 184 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676407/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0853f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0853f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0850/0853ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0850/0853fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/0800/0850/0853fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2008676407/","http://hdl.loc.gov/loc.pnp/bbc.0853b","http://www.loc.gov/item/2008676407/","http://www.loc.gov/pictures/item/2008676407/","http://hdl.loc.gov/loc.pnp/bbc.0853f","http://www.loc.gov/resource/bbc.0853f/","http://www.loc.gov/resource/bbc.0853b/","http://lccn.loc.gov/2008676407","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676408/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","barbeau, jap (team member)","st. louis cardinals","st. louis","national league","third baseman","baseball cards","relief prints","color","","","774","bbc","catalog","baseball-cards","[Jap Barbeau, St. Louis Cardinals, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 185 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676408/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0854f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0854f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0800/0850/0854ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0800/0850/0854fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/0800/0850/0854fv.jpg#h=1024&w=586","http://www.loc.gov/pictures/collection/bbc/item/2008676408/","http://hdl.loc.gov/loc.pnp/bbc.0854b","http://www.loc.gov/item/2008676408/","http://www.loc.gov/pictures/item/2008676408/","http://hdl.loc.gov/loc.pnp/bbc.0854f","http://www.loc.gov/resource/bbc.0854f/","http://www.loc.gov/resource/bbc.0854b/","http://lccn.loc.gov/2008676408","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676409/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bliss, jack (team member)","st. louis cardinals","st. louis","national league","catcher","baseball cards","relief prints","color","","","775","bbc","catalog","baseball-cards","[Jack Bliss, St. Louis Cardinals, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 186 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676409/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0855f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0855f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0855ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0855fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0800/0850/0855fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008676409/","http://hdl.loc.gov/loc.pnp/bbc.0855b","http://www.loc.gov/item/2008676409/","http://www.loc.gov/pictures/item/2008676409/","http://hdl.loc.gov/loc.pnp/bbc.0855f","http://www.loc.gov/resource/bbc.0855f/","http://www.loc.gov/resource/bbc.0855b/","http://lccn.loc.gov/2008676409","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676410/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bresnahan, roger (team member)","st. louis cardinals","st. louis","national league","catcher","baseball cards","relief prints","color","","","776","bbc","catalog","baseball-cards","[Roger Bresnahan, St. Louis Cardinals, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 187 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676410/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0856f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0856f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0850/0856ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0850/0856fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/0800/0850/0856fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2008676410/","http://hdl.loc.gov/loc.pnp/bbc.0856b","http://www.loc.gov/item/2008676410/","http://www.loc.gov/pictures/item/2008676410/","http://hdl.loc.gov/loc.pnp/bbc.0856f","http://www.loc.gov/resource/bbc.0856f/","http://www.loc.gov/resource/bbc.0856b/","http://lccn.loc.gov/2008676410","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676411/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bresnahan, roger (team member)","st. louis cardinals","st. louis","national league","catcher","baseball cards","relief prints","color","","","777","bbc","catalog","baseball-cards","[Roger Bresnahan, St. Louis Cardinals, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 188 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676411/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0857f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0857ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0850/0857f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0857fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0800/0850/0857fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676411/","http://hdl.loc.gov/loc.pnp/bbc.0857b","http://www.loc.gov/item/2008676411/","http://www.loc.gov/pictures/item/2008676411/","http://hdl.loc.gov/loc.pnp/bbc.0857f","http://www.loc.gov/resource/bbc.0857f/","http://www.loc.gov/resource/bbc.0857b/","http://lccn.loc.gov/2008676411","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676412/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","byrne, bobby (team member)","st. louis cardinals","st. louis","national league","third baseman","baseball cards","relief prints","color","","","778","bbc","catalog","baseball-cards","[Bobby Byrne, St. Louis Cardinals, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 189 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676412/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0858f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0858f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0858ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0858fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0800/0850/0858fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008676412/","http://hdl.loc.gov/loc.pnp/bbc.0858b","http://www.loc.gov/item/2008676412/","http://www.loc.gov/pictures/item/2008676412/","http://hdl.loc.gov/loc.pnp/bbc.0858f","http://www.loc.gov/resource/bbc.0858f/","http://www.loc.gov/resource/bbc.0858b/","http://lccn.loc.gov/2008676412","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675095/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bergen, bill (team member)","brooklyn dodgers","brooklyn","national league","catcher","baseball cards","relief prints","color","","","779","bbc","catalog","baseball-cards","[Bill Bergen, Brooklyn Dodgers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1909","LOT 13163-18, no. 19 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675095/","False","//cdn.loc.gov/service/pnp/bbc/0600/0680/0688f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0680/0688f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0600/0680/0688ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0600/0680/0688fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0600/0680/0688fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008675095/","http://hdl.loc.gov/loc.pnp/bbc.0688b","http://hdl.loc.gov/loc.pnp/cph.3g07042","http://www.loc.gov/item/2008675095/","http://www.loc.gov/pictures/item/2008675095/","http://hdl.loc.gov/loc.pnp/bbc.0688f","http://hdl.loc.gov/loc.pnp/cph.3g07017","http://www.loc.gov/resource/bbc.0688f/","http://www.loc.gov/resource/bbc.0688b/","http://www.loc.gov/resource/cph.3g07017/","http://www.loc.gov/resource/cph.3g07042/","http://lccn.loc.gov/2008675095"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676413/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","charles, chappy (team member)","st. louis cardinals","st. louis","national league","second baseman","baseball cards","relief prints","color","","","780","bbc","catalog","baseball-cards","[Chappy Charles, St. Louis Cardinals, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 190 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676413/","False","//cdn.loc.gov/service/pnp/bbc/0800/0850/0859f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0850/0859f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0859ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0850/0859fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0800/0850/0859fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2008676413/","http://hdl.loc.gov/loc.pnp/bbc.0859b","http://www.loc.gov/item/2008676413/","http://www.loc.gov/pictures/item/2008676413/","http://hdl.loc.gov/loc.pnp/bbc.0859f","http://www.loc.gov/resource/bbc.0859f/","http://www.loc.gov/resource/bbc.0859b/","http://lccn.loc.gov/2008676413","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676414/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","evans, steve (team member)","st. louis cardinals","st. louis","national league","right fielder","baseball cards","relief prints","color","","","781","bbc","catalog","baseball-cards","[Steve Evans, St. Louis Cardinals, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 191 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676414/","False","//cdn.loc.gov/service/pnp/bbc/0800/0860/0860f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0860/0860f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0860/0860ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0860/0860fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/0800/0860/0860fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2008676414/","http://hdl.loc.gov/loc.pnp/bbc.0860b","http://www.loc.gov/item/2008676414/","http://www.loc.gov/pictures/item/2008676414/","http://hdl.loc.gov/loc.pnp/bbc.0860f","http://www.loc.gov/resource/bbc.0860f/","http://www.loc.gov/resource/bbc.0860b/","http://lccn.loc.gov/2008676414","","","",""
