"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677984/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","fletcher, art (team member)","new york giants","new york","national league","shortstop","baseball cards","relief prints","color","","","","","1883","bbc","catalog","baseball-cards","","[Arthur Fletcher, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 52 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677984/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1792f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1792f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1790/1792ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1790/1792fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/1700/1790/1792fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2008677984/","http://hdl.loc.gov/loc.pnp/bbc.1792b","http://www.loc.gov/item/2008677984/","http://www.loc.gov/pictures/item/2008677984/","http://hdl.loc.gov/loc.pnp/bbc.1792f","http://www.loc.gov/resource/bbc.1792f/","http://www.loc.gov/resource/bbc.1792b/","http://lccn.loc.gov/2008677984","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677985/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hartley, grover (team member)","new york giants","new york","national league","catcher","baseball cards","relief prints","color","","","","","1884","bbc","catalog","baseball-cards","","[Grover Hartley, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 53 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677985/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1793f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1793f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/1700/1790/1793ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/1700/1790/1793fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/1700/1790/1793fv.jpg#h=1024&w=554","http://www.loc.gov/pictures/collection/bbc/item/2008677985/","http://hdl.loc.gov/loc.pnp/bbc.1793b","http://www.loc.gov/item/2008677985/","http://www.loc.gov/pictures/item/2008677985/","http://hdl.loc.gov/loc.pnp/bbc.1793f","http://www.loc.gov/resource/bbc.1793f/","http://www.loc.gov/resource/bbc.1793b/","http://lccn.loc.gov/2008677985","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677986/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","herzog, buck (team member)","new york giants","new york","national league","third baseman","baseball cards","relief prints","color","","","","","1885","bbc","catalog","baseball-cards","","[Charles Herzog, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 54 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677986/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1794f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1794f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1700/1790/1794ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1700/1790/1794fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1700/1790/1794fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008677986/","http://hdl.loc.gov/loc.pnp/bbc.1794b","http://www.loc.gov/item/2008677986/","http://www.loc.gov/pictures/item/2008677986/","http://hdl.loc.gov/loc.pnp/bbc.1794f","http://www.loc.gov/resource/bbc.1794f/","http://www.loc.gov/resource/bbc.1794b/","http://lccn.loc.gov/2008677986","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677987/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","latham, arlie (team member)","new york giants","new york","national league","second baseman","baseball cards","relief prints","color","","","","","1886","bbc","catalog","baseball-cards","","[W. Arlington Latham, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 55 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677987/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1795f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1795f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1700/1790/1795ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1700/1790/1795fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1700/1790/1795fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008677987/","http://hdl.loc.gov/loc.pnp/bbc.1795b","http://www.loc.gov/item/2008677987/","http://www.loc.gov/pictures/item/2008677987/","http://hdl.loc.gov/loc.pnp/bbc.1795f","http://www.loc.gov/resource/bbc.1795f/","http://www.loc.gov/resource/bbc.1795b/","http://lccn.loc.gov/2008677987","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677988/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","marquard, rube (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","1887","bbc","catalog","baseball-cards","","[Richard Marquard, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 56 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677988/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1796f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1796f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1790/1796ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1790/1796fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/1700/1790/1796fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2008677988/","http://hdl.loc.gov/loc.pnp/bbc.1796b","http://www.loc.gov/item/2008677988/","http://www.loc.gov/pictures/item/2008677988/","http://hdl.loc.gov/loc.pnp/bbc.1796f","http://www.loc.gov/resource/bbc.1796f/","http://www.loc.gov/resource/bbc.1796b/","http://lccn.loc.gov/2008677988","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677989/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgraw, john (team member)","new york giants","new york","national league","manager","baseball cards","relief prints","color","","","","","1888","bbc","catalog","baseball-cards","","[John J. McGraw, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 57 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677989/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1797f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1797f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1700/1790/1797ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1700/1790/1797fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1700/1790/1797fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008677989/","http://hdl.loc.gov/loc.pnp/bbc.1797b","http://www.loc.gov/item/2008677989/","http://www.loc.gov/pictures/item/2008677989/","http://hdl.loc.gov/loc.pnp/bbc.1797f","http://www.loc.gov/resource/bbc.1797f/","http://www.loc.gov/resource/bbc.1797b/","http://lccn.loc.gov/2008677989","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677990/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","snodgrass, fred (team member)","new york giants","new york","national league","center fielder","baseball cards","relief prints","color","","","","","1889","bbc","catalog","baseball-cards","","[Fred Snodgrass, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 58 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677990/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1798f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1798f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1790/1798ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1790/1798fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/1700/1790/1798fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2008677990/","http://hdl.loc.gov/loc.pnp/bbc.1798b","http://www.loc.gov/item/2008677990/","http://www.loc.gov/pictures/item/2008677990/","http://hdl.loc.gov/loc.pnp/bbc.1798f","http://www.loc.gov/resource/bbc.1798f/","http://www.loc.gov/resource/bbc.1798b/","http://lccn.loc.gov/2008677990","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677991/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wilson, art (team member)","new york giants","new york","national league","catcher","baseball cards","relief prints","color","","","","","1890","bbc","catalog","baseball-cards","","[Arthur Wilson, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 59 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677991/","False","//cdn.loc.gov/service/pnp/bbc/1700/1790/1799f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1790/1799f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1700/1790/1799ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1700/1790/1799fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1700/1790/1799fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008677991/","http://hdl.loc.gov/loc.pnp/bbc.1799b","http://www.loc.gov/item/2008677991/","http://www.loc.gov/pictures/item/2008677991/","http://hdl.loc.gov/loc.pnp/bbc.1799f","http://www.loc.gov/resource/bbc.1799f/","http://www.loc.gov/resource/bbc.1799b/","http://lccn.loc.gov/2008677991","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677954/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kling, johnny (team member)","boston braves","boston","national league","catcher","baseball cards","relief prints","color","","","","","1891","bbc","catalog","baseball-cards","","[Johnny Kling, Boston Braves, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 6 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677954/","False","//cdn.loc.gov/service/pnp/bbc/1700/1740/1746f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1700/1740/1746f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1740/1746ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1700/1740/1746fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/1700/1740/1746fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2008677954/","http://hdl.loc.gov/loc.pnp/bbc.1746b","http://www.loc.gov/item/2008677954/","http://www.loc.gov/pictures/item/2008677954/","http://hdl.loc.gov/loc.pnp/bbc.1746f","http://www.loc.gov/resource/bbc.1746f/","http://www.loc.gov/resource/bbc.1746b/","http://lccn.loc.gov/2008677954","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677992/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wiltse, hooks (team member)","new york giants","new york","national league","pitcher","baseball cards","relief prints","color","","","","","1892","bbc","catalog","baseball-cards","","[George Wiltse, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 60 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677992/","False","//cdn.loc.gov/service/pnp/bbc/1800/1800/1800f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1800/1800/1800f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1800/1800/1800ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1800/1800/1800fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/1800/1800/1800fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2008677992/","http://hdl.loc.gov/loc.pnp/bbc.1800b","http://www.loc.gov/item/2008677992/","http://www.loc.gov/pictures/item/2008677992/","http://hdl.loc.gov/loc.pnp/bbc.1800f","http://www.loc.gov/resource/bbc.1800f/","http://www.loc.gov/resource/bbc.1800b/","http://lccn.loc.gov/2008677992","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677993/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","chalmers, george (team member)","philadelphia phillies","philadelphia","national league","pitcher","baseball cards","relief prints","color","","","","","1893","bbc","catalog","baseball-cards","","[George Chalmers, Philadelphia Phillies, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 61 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677993/","False","//cdn.loc.gov/service/pnp/bbc/1800/1800/1801f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1800/1800/1801f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1800/1800/1801ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1800/1800/1801fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/1800/1800/1801fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008677993/","http://hdl.loc.gov/loc.pnp/bbc.1801b","http://www.loc.gov/item/2008677993/","http://www.loc.gov/pictures/item/2008677993/","http://hdl.loc.gov/loc.pnp/bbc.1801f","http://www.loc.gov/resource/bbc.1801f/","http://www.loc.gov/resource/bbc.1801b/","http://lccn.loc.gov/2008677993","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677994/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dooin, red (team member)","philadelphia phillies","philadelphia","national league","catcher","baseball cards","relief prints","color","","","","","1894","bbc","catalog","baseball-cards","","[Charles Dooin, Philadelphia Phillies, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 62 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677994/","False","//cdn.loc.gov/service/pnp/bbc/1800/1800/1802f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1800/1800/1802f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/1800/1800/1802ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/1800/1800/1802fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/1800/1800/1802fv.jpg#h=1024&w=553","http://www.loc.gov/pictures/collection/bbc/item/2008677994/","http://hdl.loc.gov/loc.pnp/bbc.1802b","http://www.loc.gov/item/2008677994/","http://www.loc.gov/pictures/item/2008677994/","http://hdl.loc.gov/loc.pnp/bbc.1802f","http://www.loc.gov/resource/bbc.1802f/","http://www.loc.gov/resource/bbc.1802b/","http://lccn.loc.gov/2008677994","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677995/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","downey, tom (team member)","philadelphia phillies","philadelphia","national league","third baseman","baseball cards","relief prints","color","","","","","1895","bbc","catalog","baseball-cards","","[Tom Downey, Philadelphia Phillies, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:09.531Z","pictures","catalog","2016-05-17T21:36:31.153Z","1912","","LOT 13163-30, no. 63 [P&P]","Brown Backgrounds (T207)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677995/","False","//cdn.loc.gov/service/pnp/bbc/1800/1800/1803f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1800/1800/1803ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1800/1800/1803f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1800/1800/1803fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/1800/1800/1803fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008677995/","http://hdl.loc.gov/loc.pnp/bbc.1803b","http://www.loc.gov/item/2008677995/","http://www.loc.gov/pictures/item/2008677995/","http://hdl.loc.gov/loc.pnp/bbc.1803f","http://www.loc.gov/resource/bbc.1803f/","http://www.loc.gov/resource/bbc.1803b/","http://lccn.loc.gov/2008677995","","","","","","","",""
